cod_facultad,cod_escuela,cod_semestre,cod_alumno,cod_plan,cod_asignatura,asignatura,num_rep
3,6,20201,06030120,2008  ,L36030  ,SEMINARIO - TALLER DE INVESTIGACIÓN,1
3,6,20201,06030120,2008  ,036001M ,HISTORIA DEL ARTE Y ARQUEOLOGÍA,1
3,6,20201,06030195,2008  ,L06336  ,ELEMENTOS DEL ARTE DRAMATICO,1
3,6,20201,06030195,2008  ,L06846  ,SEMINARIO DEL ARTE PERUANO II,2
3,6,20201,06030195,2008  ,L06850  ,SEMINARIO DE ARTE III,1
3,6,20201,06030195,2008  ,L36021  ,QUECHUA I,1
3,6,20201,06030195,2008  ,L36029  ,METODOLOGÍA DE INVESTIGACIÓN Y PREPARACIÓN DE TESIS,1
3,6,20201,08060086,2008  ,L03068  ,ESTETICA,1
3,6,20201,08060086,2008  ,L06001  ,ARTE COLONIAL DE AMERICA,1
3,6,20201,10030096,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,2
3,6,20201,10030096,2008  ,L06019  ,ARTE RENACENTISTA,1
3,6,20201,10030096,2008  ,L06459  ,HISTORIA DE LA MUSICA I,2
3,6,20201,10030096,2008  ,L36009  ,ARQUITECTURA PERUANA VIRREINAL,1
3,6,20201,10030097,2008  ,L00511  ,MITOLOGIA ANDINA,2
3,6,20201,10030097,2008  ,L00513  ,PALEOGRAFIA II,2
3,6,20201,10030097,2008  ,L03068  ,ESTETICA,2
3,6,20201,10030097,2008  ,L03492  ,LÓGICA I,1
3,6,20201,10030097,2008  ,L06019  ,ARTE RENACENTISTA,2
3,6,20201,10030097,2008  ,L06336  ,ELEMENTOS DEL ARTE DRAMATICO,1
3,6,20201,10030097,2008  ,L06342  ,ELEMENTOS DEL LENGUAJE CINEMATOGRAFICO,1
3,6,20201,10030097,2008  ,L06459  ,HISTORIA DE LA MUSICA I,1
3,6,20201,10030097,2008  ,L36009  ,ARQUITECTURA PERUANA VIRREINAL,3
3,6,20201,10030097,2008  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,10030238,2008  ,L03068  ,ESTETICA,2
3,6,20201,10030238,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,3
3,6,20201,10030238,2008  ,L06025  ,"ARTE MANIERISTA, BARROCO Y ROCOCO",3
3,6,20201,10030238,2008  ,L06336  ,ELEMENTOS DEL ARTE DRAMATICO,2
3,6,20201,10030238,2008  ,L06342  ,ELEMENTOS DEL LENGUAJE CINEMATOGRAFICO,1
3,6,20201,10030238,2008  ,L06715  ,PATRIMONIO CULTURAL,1
3,6,20201,10030238,2008  ,L06718  ,MUSICA Y DANZAS TRADICIONALES DEL PERU,1
3,6,20201,10030238,2008  ,L06850  ,SEMINARIO DE ARTE III,1
3,6,20201,10030238,2008  ,L36009  ,ARQUITECTURA PERUANA VIRREINAL,2
3,6,20201,10030238,2008  ,L36019  ,HISTORIA DE LA DANZA,1
3,6,20201,10030238,2008  ,L36026  ,TALLER CENTRO DE INFORMACIÓN Y DOCUMENTACIÓN DE ARTE PERUANO,1
3,6,20201,10030245,2008  ,L36020  ,TALLER GESTIÓN CULTURAL,1
3,6,20201,10030245,2008  ,L36029  ,METODOLOGÍA DE INVESTIGACIÓN Y PREPARACIÓN DE TESIS,1
3,6,20201,10030246,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,2
3,6,20201,10030246,2008  ,L06019  ,ARTE RENACENTISTA,2
3,6,20201,11030233,2008  ,L06846  ,SEMINARIO DEL ARTE PERUANO II,1
3,6,20201,11030233,2008  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,11030233,2008  ,L36021  ,QUECHUA I,1
3,6,20201,11030233,2008  ,L36024  ,TALLER BIBLIOTECA DE ARTE,1
3,6,20201,11030237,2008  ,L00001  ,BIOLOGÍA GENERAL,1
3,6,20201,11030237,2008  ,L00202  ,TECNICAS DE ESTUDIO E INFORMACION,3
3,6,20201,11030237,2008  ,L00404  ,MATEMÁTICA BASICA,3
3,6,20201,11030237,2008  ,L01195  ,INTRODUCCION A LA LITERATURA GENERAL,1
3,6,20201,11030237,2008  ,L03022  ,HISTORIA DE LAS CULTURAS PERUANAS,1
3,6,20201,11030237,2008  ,L03492  ,LÓGICA I,1
3,6,20201,11030237,2008  ,L04496  ,LENGUA ESPAÑOLA II,1
3,6,20201,11030237,2008  ,L06607  ,INTRODUCCION AL ARTE,3
3,6,20201,11030237,2008  ,L36001  ,"ARTE DE LA PREHISTORIA, CERCANO ORIENTE Y EGIPTO",3
3,6,20201,11030309,2008  ,L36011  ,INTRODUCCIÓN A LA CONSERVACIÓN,1
3,6,20201,11030335,2008  ,L00001  ,BIOLOGÍA GENERAL,1
3,6,20201,11030335,2008  ,L03492  ,LÓGICA I,2
3,6,20201,11030335,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,3
3,6,20201,11030335,2008  ,L36022  ,ARQUITECTURA PERUANA. SIGLOS XIX Y XX,2
3,6,20201,11030369,2008  ,L36025  ,QUECHUA II,1
3,6,20201,12030081,2008  ,L06459  ,HISTORIA DE LA MUSICA I,3
3,6,20201,12030086,2008  ,L00511  ,MITOLOGIA ANDINA,1
3,6,20201,12030086,2008  ,L06001  ,ARTE COLONIAL DE AMERICA,1
3,6,20201,12030086,2008  ,L06848  ,SEMINARIO DE ARTE I,1
3,6,20201,12030096,2008  ,L00513  ,PALEOGRAFIA II,1
3,6,20201,12030096,2008  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,12030096,2008  ,L36006  ,ARTE DEL PERÚ ANTIGUO II,1
3,6,20201,12030096,2008  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,12030097,2008  ,L06011  ,ARTE LATINOAMERICANO DEL SIGLO XX,1
3,6,20201,12030097,2008  ,L36020  ,TALLER GESTIÓN CULTURAL,1
3,6,20201,12030316,2008  ,L06336  ,ELEMENTOS DEL ARTE DRAMATICO,1
3,6,20201,12030349,2008  ,L06342  ,ELEMENTOS DEL LENGUAJE CINEMATOGRAFICO,1
3,6,20201,12030349,2008  ,L06849  ,SEMINARIO DE ARTE II,1
3,6,20201,12030349,2008  ,L36020  ,TALLER GESTIÓN CULTURAL,1
3,6,20201,12030349,2008  ,L36021  ,QUECHUA I,1
3,6,20201,12030349,2008  ,L36026  ,TALLER CENTRO DE INFORMACIÓN Y DOCUMENTACIÓN DE ARTE PERUANO,1
3,6,20201,12030350,2008  ,L00513  ,PALEOGRAFIA II,1
3,6,20201,12030350,2008  ,L04496  ,LENGUA ESPAÑOLA II,1
3,6,20201,12030350,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,1
3,6,20201,12030350,2008  ,L06342  ,ELEMENTOS DEL LENGUAJE CINEMATOGRAFICO,1
3,6,20201,12030350,2008  ,L06849  ,SEMINARIO DE ARTE II,1
3,6,20201,12030350,2008  ,L06860  ,SEMINARIO DE ARTE PERUANO III,1
3,6,20201,12030350,2008  ,L36014  ,TALLER INVENTARIO Y CATALOGACIÓN,1
3,6,20201,12030350,2008  ,L36018  ,TEORÍA Y MÉTODOS DE LA HISTORIA DEL ARTE,1
3,6,20201,12030350,2008  ,L36020  ,TALLER GESTIÓN CULTURAL,1
3,6,20201,12030350,2008  ,L36026  ,TALLER CENTRO DE INFORMACIÓN Y DOCUMENTACIÓN DE ARTE PERUANO,1
3,6,20201,12030351,2008  ,L06004  ,ARTE DE LA ANTIGUEDAD CLASICA,2
3,6,20201,12030351,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,1
3,6,20201,12030352,2008  ,L00001  ,BIOLOGÍA GENERAL,4
3,6,20201,13030183,2008  ,L06025  ,"ARTE MANIERISTA, BARROCO Y ROCOCO",1
3,6,20201,13030330,2008  ,L06466  ,HISTORIOGRAFIA DEL ARTE,1
3,6,20201,13030330,2008  ,L06851  ,SEMINARIO DE ARTE IV,1
3,6,20201,13030330,2008  ,L36012  ,ARTE VIRREINAL DEL PERÚ I,1
3,6,20201,13030331,2008  ,L00202  ,TECNICAS DE ESTUDIO E INFORMACION,2
3,6,20201,13030331,2008  ,L00404  ,MATEMÁTICA BASICA,1
3,6,20201,13030331,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,4
3,6,20201,13030331,2008  ,L06023  ,ARTE DEL SIGLO XX,1
3,6,20201,13030331,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,2
3,6,20201,13030331,2008  ,L36018  ,TEORÍA Y MÉTODOS DE LA HISTORIA DEL ARTE,2
3,6,20201,13030337,2008  ,L00512  ,PALEOGRAFIA I,1
3,6,20201,13030337,2008  ,L06336  ,ELEMENTOS DEL ARTE DRAMATICO,1
3,6,20201,13030337,2008  ,L36012  ,ARTE VIRREINAL DEL PERÚ I,2
3,6,20201,13030337,2008  ,L36018  ,TEORÍA Y MÉTODOS DE LA HISTORIA DEL ARTE,1
3,6,20201,13030343,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,1
3,6,20201,13030343,2008  ,L06022  ,ARTE DEL SIGLO XIX,2
3,6,20201,13030349,2008  ,L06466  ,HISTORIOGRAFIA DEL ARTE,1
3,6,20201,13030352,2008  ,L06007  ,ARTE DEL PERU SIGLO XIX,1
3,6,20201,13030352,2008  ,L06459  ,HISTORIA DE LA MUSICA I,1
3,6,20201,13030352,2008  ,L36022  ,ARQUITECTURA PERUANA. SIGLOS XIX Y XX,2
3,6,20201,14030075,2008  ,L06013  ,ARTE MEDIEVAL,2
3,6,20201,14030075,2008  ,L06336  ,ELEMENTOS DEL ARTE DRAMATICO,1
3,6,20201,14030075,2008  ,L36002  ,ARTE DE AMÉRICA ANTIGUA,2
3,6,20201,14030075,2008  ,L36004  ,ELEMENTOS DEL LENGUAJE MUSICAL,2
3,6,20201,14030075,2008  ,L36024  ,TALLER BIBLIOTECA DE ARTE,1
3,6,20201,14030076,2008  ,L03068  ,ESTETICA,2
3,6,20201,14030076,2008  ,L06013  ,ARTE MEDIEVAL,2
3,6,20201,14030076,2008  ,L06336  ,ELEMENTOS DEL ARTE DRAMATICO,1
3,6,20201,14030076,2008  ,L06342  ,ELEMENTOS DEL LENGUAJE CINEMATOGRAFICO,1
3,6,20201,14030076,2008  ,L06459  ,HISTORIA DE LA MUSICA I,1
3,6,20201,14030076,2008  ,L36003  ,ARTE DEL PERÚ ANTIGUO I,3
3,6,20201,14030076,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,1
3,6,20201,14030076,2008  ,L36026  ,TALLER CENTRO DE INFORMACIÓN Y DOCUMENTACIÓN DE ARTE PERUANO,1
3,6,20201,14030279,2008  ,L06004  ,ARTE DE LA ANTIGUEDAD CLASICA,2
3,6,20201,14030279,2008  ,L36003  ,ARTE DEL PERÚ ANTIGUO I,1
3,6,20201,14030279,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,1
3,6,20201,14030279,2008  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,14030280,2008  ,L00511  ,MITOLOGIA ANDINA,1
3,6,20201,14030280,2008  ,L00512  ,PALEOGRAFIA I,1
3,6,20201,14030280,2008  ,L03068  ,ESTETICA,1
3,6,20201,14030280,2008  ,L06343  ,HISTORIA DEL ARTE CINEMATOGRAFICO,1
3,6,20201,14030280,2008  ,L06717  ,MUSEOLOGIA,1
3,6,20201,14030280,2008  ,L06849  ,SEMINARIO DE ARTE II,1
3,6,20201,14030280,2008  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,14030280,2008  ,L36021  ,QUECHUA I,1
3,6,20201,14030286,2008  ,L06010  ,ARTE LATINOAMERICANO DEL SIGLO XIX,1
3,6,20201,14030287,2008  ,L03068  ,ESTETICA,1
3,6,20201,14030287,2008  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,14030287,2008  ,L06459  ,HISTORIA DE LA MUSICA I,1
3,6,20201,14030287,2008  ,L36009  ,ARQUITECTURA PERUANA VIRREINAL,1
3,6,20201,14030287,2008  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,14030287,2008  ,L36026  ,TALLER CENTRO DE INFORMACIÓN Y DOCUMENTACIÓN DE ARTE PERUANO,1
3,6,20201,14030289,2008  ,L03068  ,ESTETICA,1
3,6,20201,14030289,2008  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,14030289,2008  ,L36008  ,TÉCNICAS ARTISTICAS II,1
3,6,20201,14030289,2008  ,L36009  ,ARQUITECTURA PERUANA VIRREINAL,1
3,6,20201,14030291,2008  ,L06004  ,ARTE DE LA ANTIGUEDAD CLASICA,2
3,6,20201,14030291,2008  ,L06846  ,SEMINARIO DEL ARTE PERUANO II,1
3,6,20201,14030299,2008  ,L03492  ,LÓGICA I,2
3,6,20201,14030302,2008  ,L03068  ,ESTETICA,3
3,6,20201,14030302,2008  ,L06344  ,ELEMENTOS DEL LENGUAJE DE LA DANZA,1
3,6,20201,14030302,2008  ,L36013  ,HISTORIA DE LA MÚSICA PERUANA Y LATINOAMERICANA,1
3,6,20201,14030303,2008  ,L00404  ,MATEMÁTICA BASICA,1
3,6,20201,14030303,2008  ,L06336  ,ELEMENTOS DEL ARTE DRAMATICO,1
3,6,20201,14030303,2008  ,L06342  ,ELEMENTOS DEL LENGUAJE CINEMATOGRAFICO,1
3,6,20201,14030303,2008  ,L06846  ,SEMINARIO DEL ARTE PERUANO II,1
3,6,20201,14030303,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,2
3,6,20201,14030303,2008  ,L36026  ,TALLER CENTRO DE INFORMACIÓN Y DOCUMENTACIÓN DE ARTE PERUANO,1
3,6,20201,14030305,2008  ,L06011  ,ARTE LATINOAMERICANO DEL SIGLO XX,1
3,6,20201,14030305,2008  ,L06466  ,HISTORIOGRAFIA DEL ARTE,1
3,6,20201,14030305,2008  ,L36017  ,ARTE VIRREINAL DEL PERÚ II,1
3,6,20201,14030314,2008  ,L36009  ,ARQUITECTURA PERUANA VIRREINAL,1
3,6,20201,15030078,2008  ,L06466  ,HISTORIOGRAFIA DEL ARTE,1
3,6,20201,15030078,2008  ,L36012  ,ARTE VIRREINAL DEL PERÚ I,1
3,6,20201,15030083,2008  ,L00513  ,PALEOGRAFIA II,1
3,6,20201,15030083,2008  ,L06025  ,"ARTE MANIERISTA, BARROCO Y ROCOCO",1
3,6,20201,15030083,2008  ,L06850  ,SEMINARIO DE ARTE III,1
3,6,20201,15030281,2008  ,L00511  ,MITOLOGIA ANDINA,1
3,6,20201,15030281,2008  ,L06019  ,ARTE RENACENTISTA,1
3,6,20201,15030281,2008  ,L36006  ,ARTE DEL PERÚ ANTIGUO II,1
3,6,20201,15030281,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,2
3,6,20201,15030283,2008  ,L00202  ,TECNICAS DE ESTUDIO E INFORMACION,1
3,6,20201,15030283,2008  ,L01195  ,INTRODUCCION A LA LITERATURA GENERAL,1
3,6,20201,15030283,2008  ,L03023  ,INTRODUCCION A LA FILOSOFIA,1
3,6,20201,15030283,2008  ,L36001  ,"ARTE DE LA PREHISTORIA, CERCANO ORIENTE Y EGIPTO",1
3,6,20201,15030286,2008  ,L06336  ,ELEMENTOS DEL ARTE DRAMATICO,1
3,6,20201,15030286,2008  ,L36021  ,QUECHUA I,1
3,6,20201,16030002,2008  ,L00404  ,MATEMÁTICA BASICA,2
3,6,20201,16030002,2008  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,16030002,2008  ,L06459  ,HISTORIA DE LA MUSICA I,1
3,6,20201,16030002,2008  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,16030002,2008  ,L36021  ,QUECHUA I,1
3,6,20201,16030006,2008  ,L03068  ,ESTETICA,2
3,6,20201,16030006,2008  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,16030006,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,1
3,6,20201,16030006,2008  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,16030009,2008  ,L00511  ,MITOLOGIA ANDINA,1
3,6,20201,16030009,2008  ,L36026  ,TALLER CENTRO DE INFORMACIÓN Y DOCUMENTACIÓN DE ARTE PERUANO,1
3,6,20201,16030268,2008  ,L03068  ,ESTETICA,1
3,6,20201,16030270,2008  ,L03068  ,ESTETICA,1
3,6,20201,16030270,2008  ,L06019  ,ARTE RENACENTISTA,1
3,6,20201,16030270,2008  ,L06845  ,SEMINARIO DE ARTE PERUANO I,1
3,6,20201,16030270,2008  ,L36009  ,ARQUITECTURA PERUANA VIRREINAL,1
3,6,20201,16030271,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,1
3,6,20201,16030277,2008  ,L03068  ,ESTETICA,1
3,6,20201,16030277,2008  ,L06004  ,ARTE DE LA ANTIGUEDAD CLASICA,3
3,6,20201,16030277,2008  ,L06715  ,PATRIMONIO CULTURAL,1
3,6,20201,16030278,2008  ,L06004  ,ARTE DE LA ANTIGUEDAD CLASICA,3
3,6,20201,16030280,2008  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,16030285,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,1
3,6,20201,16030288,2008  ,L06019  ,ARTE RENACENTISTA,1
3,6,20201,16030291,2008  ,L03068  ,ESTETICA,2
3,6,20201,16030291,2008  ,L06004  ,ARTE DE LA ANTIGUEDAD CLASICA,4
3,6,20201,16030291,2008  ,L36003  ,ARTE DEL PERÚ ANTIGUO I,1
3,6,20201,16030291,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,1
3,6,20201,16030292,2008  ,L06019  ,ARTE RENACENTISTA,1
3,6,20201,16030292,2008  ,L06344  ,ELEMENTOS DEL LENGUAJE DE LA DANZA,1
3,6,20201,16030292,2008  ,L06460  ,HISTORIA DE LA MUSICA II,1
3,6,20201,16030292,2008  ,L36009  ,ARQUITECTURA PERUANA VIRREINAL,2
3,6,20201,16030292,2008  ,L36018  ,TEORÍA Y MÉTODOS DE LA HISTORIA DEL ARTE,1
3,6,20201,17030087,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,1
3,6,20201,17030088,2008  ,L00001  ,BIOLOGÍA GENERAL,1
3,6,20201,17030088,2008  ,L36003  ,ARTE DEL PERÚ ANTIGUO I,2
3,6,20201,17030089,2008  ,L00001  ,BIOLOGÍA GENERAL,1
3,6,20201,17030089,2008  ,L01195  ,INTRODUCCION A LA LITERATURA GENERAL,1
3,6,20201,17030089,2008  ,L06004  ,ARTE DE LA ANTIGUEDAD CLASICA,1
3,6,20201,17030094,2008  ,L00512  ,PALEOGRAFIA I,1
3,6,20201,17030094,2008  ,L06004  ,ARTE DE LA ANTIGUEDAD CLASICA,2
3,6,20201,17030094,2008  ,L36004  ,ELEMENTOS DEL LENGUAJE MUSICAL,1
3,6,20201,17030095,2008  ,L03068  ,ESTETICA,1
3,6,20201,17030095,2008  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,17030095,2008  ,L06849  ,SEMINARIO DE ARTE II,1
3,6,20201,17030099,2008  ,L03492  ,LÓGICA I,2
3,6,20201,17030099,2008  ,L06004  ,ARTE DE LA ANTIGUEDAD CLASICA,2
3,6,20201,17030099,2008  ,L06715  ,PATRIMONIO CULTURAL,1
3,6,20201,17030271,2008  ,L06459  ,HISTORIA DE LA MUSICA I,1
3,6,20201,17030271,2008  ,L36001  ,"ARTE DE LA PREHISTORIA, CERCANO ORIENTE Y EGIPTO",2
3,6,20201,17030271,2008  ,L36002  ,ARTE DE AMÉRICA ANTIGUA,2
3,6,20201,17030271,2008  ,L36003  ,ARTE DEL PERÚ ANTIGUO I,2
3,6,20201,17030271,2008  ,L36005  ,TÉCNICAS ARTÍSTICAS I,1
3,6,20201,17030271,2008  ,L36007  ,ARQUITECTURA DEL PERÚ ANTIGUO,1
3,6,20201,17030271,2008  ,L36021  ,QUECHUA I,1
3,6,20201,17030273,2008  ,L03068  ,ESTETICA,1
3,6,20201,17030273,2008  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,17030275,2008  ,L06009  ,ARTE ESPAÑOL DE LOS SIGLOS XVI Y XVII,1
3,6,20201,17030275,2008  ,L06019  ,ARTE RENACENTISTA,1
3,6,20201,18030102,2018  ,LA3001  ,"ARTE DE LA PREHISTORIA, ORIENTE Y EGIPTO",1
3,6,20201,18030102,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030102,2018  ,L36002  ,ARTE DE AMÉRICA ANTIGUA,1
3,6,20201,18030102,2018  ,L36003  ,ARTE DEL PERÚ ANTIGUO I,1
3,6,20201,18030104,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030105,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030105,2018  ,LA4001  ,TEORIA DEL ARTE,1
3,6,20201,18030106,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,2
3,6,20201,18030106,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,2
3,6,20201,18030106,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,2
3,6,20201,18030111,2018  ,LA4001  ,TEORIA DEL ARTE,1
3,6,20201,18030111,2018  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,18030114,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,2
3,6,20201,18030114,2018  ,LA3001  ,"ARTE DE LA PREHISTORIA, ORIENTE Y EGIPTO",1
3,6,20201,18030114,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030114,2018  ,L06342  ,ELEMENTOS DEL LENGUAJE CINEMATOGRAFICO,1
3,6,20201,18030115,2018  ,LA3001  ,"ARTE DE LA PREHISTORIA, ORIENTE Y EGIPTO",1
3,6,20201,18030115,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030115,2018  ,LA4001  ,TEORIA DEL ARTE,1
3,6,20201,18030115,2018  ,LA4002  ,TÉCNICAS ARTÍSTICAS,1
3,6,20201,18030115,2018  ,L00510  ,INTRODUCCION A LA ANTROPOLOGIA,1
3,6,20201,18030115,2018  ,L06344  ,ELEMENTOS DEL LENGUAJE DE LA DANZA,1
3,6,20201,18030115,2018  ,L36002  ,ARTE DE AMÉRICA ANTIGUA,1
3,6,20201,18030115,2018  ,L36003  ,ARTE DEL PERÚ ANTIGUO I,1
3,6,20201,18030115,2018  ,L36004  ,ELEMENTOS DEL LENGUAJE MUSICAL,1
3,6,20201,18030115,2018  ,L36016  ,INTRODUCCIÓN A LA GESTIÓN CULTURAL,1
3,6,20201,18030336,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,2
3,6,20201,18030338,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030338,2018  ,L06342  ,ELEMENTOS DEL LENGUAJE CINEMATOGRAFICO,1
3,6,20201,18030343,2018  ,LA3001  ,"ARTE DE LA PREHISTORIA, ORIENTE Y EGIPTO",1
3,6,20201,18030343,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030343,2018  ,LA3003  ,FUNDAMENTOS PARA EL ESTUDIO DEL ARTE,1
3,6,20201,18030343,2018  ,LA4002  ,TÉCNICAS ARTÍSTICAS,1
3,6,20201,18030343,2018  ,L36002  ,ARTE DE AMÉRICA ANTIGUA,1
3,6,20201,18030343,2018  ,L36003  ,ARTE DEL PERÚ ANTIGUO I,1
3,6,20201,18030344,2018  ,LA4001  ,TEORIA DEL ARTE,1
3,6,20201,18030344,2018  ,L00512  ,PALEOGRAFIA I,1
3,6,20201,18030344,2018  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,18030344,2018  ,L36004  ,ELEMENTOS DEL LENGUAJE MUSICAL,1
3,6,20201,18030345,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030346,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030347,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030347,2018  ,LA4001  ,TEORIA DEL ARTE,1
3,6,20201,18030349,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030350,2018  ,LA4001  ,TEORIA DEL ARTE,1
3,6,20201,18030352,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030353,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030354,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,18030354,2018  ,LA4001  ,TEORIA DEL ARTE,1
3,6,20201,18030356,2018  ,LA4001  ,TEORIA DEL ARTE,1
3,6,20201,18030356,2018  ,L06013  ,ARTE MEDIEVAL,1
3,6,20201,18030358,2018  ,LA3001  ,"ARTE DE LA PREHISTORIA, ORIENTE Y EGIPTO",1
3,6,20201,18030358,2018  ,LA3003  ,FUNDAMENTOS PARA EL ESTUDIO DEL ARTE,1
3,6,20201,18030359,2018  ,LA3002  ,ANTIGÜEDAD CLÁSICA,1
3,6,20201,19030106,2018  ,HSE008  ,APRECIACIÓN DE CINE ,1
3,6,20201,19030106,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,6,20201,19030106,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,6,20201,19030298,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,6,20201,901138  ,2008  ,L36020  ,TALLER GESTIÓN CULTURAL,1
3,6,20201,943182  ,2008  ,L06848  ,SEMINARIO DE ARTE I,1
3,6,20201,943182  ,2008  ,L36022  ,ARQUITECTURA PERUANA. SIGLOS XIX Y XX,3
3,7,20201,00111212,2016  ,L37036  ,SEMINARIO DE INVESTIGACIÓN EN CIENCIAS DE LA INFORMACIÓN I,2
3,7,20201,00111234,2016  ,L37036  ,SEMINARIO DE INVESTIGACIÓN EN CIENCIAS DE LA INFORMACIÓN I,1
3,7,20201,00111234,2016  ,L37038  ,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS EN UNIDADES DE INFORMACIÓN,2
3,7,20201,00111234,2016  ,L37054  ,TECNOLOGÍA DE LA INFORMACIÓN V,3
3,7,20201,02030517,2016  ,L37053  ,INFORMACIÓN Y SOCIEDAD,1
3,7,20201,03030205,2016  ,L37006  ,ESTADÍSTICA II,4
3,7,20201,03030205,2016  ,L37032  ,REDACCIÓN CIENTÍFICA,2
3,7,20201,03030205,2016  ,L37035  ,EVALUACIÓN DE UNIDADES DE INFORMACIÓN,1
3,7,20201,03030205,2016  ,L37037  ,SERVICIOS EN UNIDADES DE INFORMACIÓN II ,2
3,7,20201,03030205,2016  ,L37041  ,ANÁLISIS DE COSTOS Y PRESUPUESTOS DE INFORMACIÓN ,1
3,7,20201,03030205,2016  ,L37042  ,BIBLIOTECAS PÚBLICAS Y COMUNIDAD,1
3,7,20201,03030205,2016  ,L37045  ,GESTIÓN DEL CONOCIMIENTO I,2
3,7,20201,03030205,2016  ,L37047  ,POLÍTICAS DE INFORMACIÓN,1
